,index,Name,Dates,Prices,Link,Filtered
459,579,"EVGA GeForce GTX 1050 Ti SSC Gaming ACX 3.0, 4GB GDDR5 Graphics Card",2022-02-25,162.5,https://www.ebay.com/itm/294815720745?epid=760535328&hash=item44a462e529:g:AAwAAOSwWl1iDBXt,False
461,581,ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card (ZT-P10510A-10L),2022-02-25,180.0,https://www.ebay.com/itm/325055600444?epid=14026724690&hash=item4baed2d73c:g:hTcAAOSwb11iDnOr,False
462,582,nvidia gtx 1050 ti 4gb,2022-02-25,137.5,https://www.ebay.com/itm/224848372458?hash=item345a01e2ea:g:4J0AAOSwPQBiEqDE,False
463,583,EVGA 04G-P4-6255-KR GeForce GTX 1050 TI SSC Gaming 4GB GDDR5 Graphics Card,2022-02-25,158.5,https://www.ebay.com/itm/373938620303?epid=19032163836&hash=item57107a878f:g:ZIEAAOSw5iJiBsFK,False
465,585,ZOTAC GeForce GTX 1050 TI OC Edition 4gb Gddr5,2022-02-25,179.99,https://www.ebay.com/itm/125108855114?hash=item1d2111a14a:g:btwAAOSwp45h6Hiq,False
468,588,ASUS GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (PHGTX1050TI4G),2022-02-25,163.5,https://www.ebay.com/itm/203836425322?epid=18036427347&hash=item2f7599046a:g:2xwAAOSw1d9iD6Os,False
469,589,EVGA GeForce GTX 1050 TI SSC Gaming 4GB Graphics Card,2022-02-25,185.0,https://www.ebay.com/itm/175175284689?hash=item28c942b7d1:g:X8cAAOSwTHxiGDZr,False
470,590,EVGA GeForce GTX 1050 TI SSC Gaming 4GB ,2022-02-24,190.0,https://www.ebay.com/itm/373851512408?hash=item570b495e58:g:o6MAAOSwwTph1M3R,False
471,591,MSI GTX 1050ti Gaming X 4GB,2022-02-24,170.0,https://www.ebay.com/itm/224855165675?hash=item345a698aeb:g:N74AAOSwG-Jh81C6,False
472,592,GIGABYTE NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card 25%off,2022-02-24,150.0,https://www.ebay.com/itm/115265184286?epid=11030515113&hash=item1ad657221e:g:FrQAAOSwBehiFqB2,False
473,593,MSI GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GTX1050TI4GTOC),2022-02-24,168.13,https://www.ebay.com/itm/363732777073?epid=22025879252&hash=item54b029b871:g:xkAAAOSwKFViDuJR,False
474,594,MSI NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card,2022-02-24,133.5,https://www.ebay.com/itm/224843770942?epid=21030523268&hash=item3459bbac3e:g:MGoAAOSwv3NiDEGT,False
478,599,PNY gtx 1050 ti 4gb,2022-02-24,175.0,https://www.ebay.com/itm/313888850653?hash=item49153bc2dd:g:-pcAAOSwTZ5iFr~V,False
479,600,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-02-24,175.0,https://www.ebay.com/itm/304358701475?epid=20003297363&hash=item46dd3139a3:g:sQkAAOSwdqlh~bG4,False
480,601,MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-02-24,162.5,https://www.ebay.com/itm/175163514210?epid=12021678942&hash=item28c88f1d62:g:Gz0AAOSw2x5iDqAE,False
481,602,$$ Msi geforce gtx 1050 ti gaming x 4GB $$,2022-02-24,173.0,https://www.ebay.com/itm/334333800569?hash=item4dd7d8f079:g:NQoAAOSwy1th-3X0,False
482,603,ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card (ZT-P10510A-10L),2022-02-24,189.99,https://www.ebay.com/itm/265561206030?epid=14026724690&hash=item3dd4ae6d0e:g:v3EAAOSwq4ViFFQY,False
485,606,ASUS NVIDIA GeForce GTX 1050 TI STRIX OC Gaming 4GB GDDR5 G-SYNC & Aura Sync,2022-02-24,153.0,https://www.ebay.com/itm/175158405688?hash=item28c8412a38:g:fe0AAOSwm6Jh4uXn,False
487,608,msi geforce gtx 1050 ti GAMING X BV GPU graphics card MS,2022-02-23,135.0,https://www.ebay.com/itm/304370695287?hash=item46dde83c77:g:ZLkAAOSwuABiFtzT,False
489,610,EVGA 04G-P4-6255-KR GeForce GTX 1050 TI SSC Gaming 4GB GDDR5 Graphics Card,2022-02-23,183.0,https://www.ebay.com/itm/234431881567?epid=19032163836&hash=item36953aa15f:g:ZogAAOSw0EFiEvbd,False
490,611,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-02-23,149.0,https://www.ebay.com/itm/313887476781?epid=20003297363&hash=item491526cc2d:g:67wAAOSwmUpiFXNy,False
491,613,EVGA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (04GP46255RX),2022-02-23,180.0,https://www.ebay.com/itm/384739084565?epid=760535328&hash=item59943c8915:g:wqoAAOSwmaJiDaIl,False
492,614,ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card (ZT-P10510A-10L),2022-02-23,162.5,https://www.ebay.com/itm/304360429105?epid=14026724690&hash=item46dd4b9631:g:UnQAAOSwCDdiDZ~M,False
493,634,ASUS Phoenix NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-02-23,168.22,https://www.ebay.com/itm/224840952820?epid=28031984310&hash=item345990abf4:g:EbsAAOSw7rdiDHi3,False
494,635,zotac geforce gtx 1050 ti 4gb,2022-02-23,140.0,https://www.ebay.com/itm/175157488067?hash=item28c83329c3:g:wOgAAOSwBmFiCZ2X,False
495,637,ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card (ZT-P10510A-10L),2022-02-23,174.99,https://www.ebay.com/itm/203841854748?epid=14026724690&hash=item2f75ebdd1c:g:EIAAAOSwrl9iFpsz,False
496,639,GRAPHIC CARD - TARJETA GRAFICA MSI NVIDIA 1050ti  4GB GDDR5,2022-02-23,150.0,https://www.ebay.com/itm/334332503090?hash=item4dd7c52432:g:SjwAAOSwb1piDWhT,False
497,640,EVGA GeForce GTX 1050 Ti SSC GAMING 4GB GDDR5 Graphics Card (04G-P4-6255-KB),2022-02-23,149.99,https://www.ebay.com/itm/125165089792?epid=631607182&hash=item1d246bb400:g:KDIAAOSwNTRiFmht,False
498,641,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-02-23,142.5,https://www.ebay.com/itm/125152148283?epid=20003297363&hash=item1d23a63b3b:g:XBsAAOSwh0xh6DyQ,False
499,642,GIGABYTE GeForce GTX 1050 TI Windforce OC 4GB GDDR5 Graphics Card,2022-02-23,151.5,https://www.ebay.com/itm/284656265466?epid=18032167986&hash=item4246d5e8fa:g:OFwAAOSwwN9iDRbx,False
500,643,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-02-23,171.0,https://www.ebay.com/itm/334332127859?hash=item4dd7bf6a73:g:MssAAOSw2ypiDRAp,False
502,646,MSI NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card,2022-02-22,162.5,https://www.ebay.com/itm/363730129420?epid=0&hash=item54b001520c:g:FYgAAOSwIldiDKRA,False
503,647,MSI GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GTX1050TI4GTOC),2022-02-22,145.0,https://www.ebay.com/itm/284666092531?epid=22025879252&hash=item42476bdbf3:g:29sAAOSwmcViFcFD,False
504,648,MSI GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GTX1050TI4GOC),2022-02-22,160.0,https://www.ebay.com/itm/275176737170?epid=12021678942&hash=item4011cfc992:g:yFEAAOSwyjtiFIV~,False
505,649,ASUS Phoenix NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card PH-GTX1050TI-4GB,2022-02-22,175.0,https://www.ebay.com/itm/304365761604?epid=28031984310&hash=item46dd9cf444:g:BtIAAOSwQdliEnRV,False
508,654,DELL GEFORCE GTX 1050TI 4GB GDDR5 GRAPHICS CARD CN-0DVP9W 0DVP9W DVP9W ,2022-02-22,179.99,https://www.ebay.com/itm/165350315650?epid=23049274459&hash=item267fa59682:g:PR8AAOSwmUpiFQQ9,False
509,655,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-02-22,142.5,https://www.ebay.com/itm/313877441363?epid=20003297363&hash=item49148dab53:g:xtkAAOSwUC1iDCN6,False
510,656,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card) Excellent Cond",2022-02-22,151.01,https://www.ebay.com/itm/313877440603?epid=20003297363&hash=item49148da85b:g:JdUAAOSwGyBiDCMd,False
511,657,Nvidia EVGA Geforce GTX 1050 Ti,2022-02-22,189.0,https://www.ebay.com/itm/154852905278?hash=item240df3d13e:g:lr0AAOSwNQ9h7D6b,False
512,659,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-02-22,147.51,https://www.ebay.com/itm/325051988092?epid=20003297363&hash=item4bae9bb87c:g:w0sAAOSwp4FiDAVb,False
514,662,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-02-22,145.0,https://www.ebay.com/itm/224840200820?epid=20003297363&hash=item3459853274:g:u9oAAOSwzr9iC-EK,False
515,663,MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) GDDR5 Graphics Card,2022-02-22,198.98,https://www.ebay.com/itm/165343886326?epid=10021692240&hash=item267f437bf6:g:gfsAAOSwFpxiEAeJ,False
517,667,EVGA 04G-P4-6255-KR GeForce GTX 1050 TI SSC Gaming 4GB GDDR5 Graphics Card,2022-02-22,152.5,https://www.ebay.com/itm/284654747612?epid=19032163836&hash=item4246bebfdc:g:Ui8AAOSwG2RiAT5W,False
518,668,EVGA 04G-P4-6255-KR GeForce GTX 1050 TI SSC Gaming 4GB GDDR5 Graphics Card,2022-02-22,149.0,https://www.ebay.com/itm/203816822489?epid=19032163836&hash=item2f746de6d9:g:tGkAAOSw4Lph-I26,False
519,669,Nvidia MSI GeForce GTX 1050 Ti 4GT OC Graphics Card,2022-02-21,167.5,https://www.ebay.com/itm/325046064211?epid=22025879252&hash=item4bae415453:g:~twAAOSwVU5iByOS,False
520,670,ZOTAC GeForce GTX 1050 TI OC Edition 4gb Gddr5,2022-02-21,137.5,https://www.ebay.com/itm/125149507096?hash=item1d237dee18:g:86wAAOSwvjNiCxh3,False
521,672,MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-02-21,177.5,https://www.ebay.com/itm/275168337405?epid=10021692240&hash=item40114f9dfd:g:zAYAAOSwWjliCwO3,False
523,675,MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-02-21,151.78,https://www.ebay.com/itm/154849067608?epid=12021678942&hash=item240db94258:g:NDQAAOSwzOxiCvNN,False
524,676,MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-02-21,140.0,https://www.ebay.com/itm/194833418090?epid=10021692240&hash=item2d5cfa076a:g:JqIAAOSwyR9iCup6,False
525,677,Dell Nvidia GeForce GTX 1050 Ti 1050TI 4GB GDDR5 Video Gaming Graphics Card,2022-02-21,189.99,https://www.ebay.com/itm/265503324501?hash=item3dd13b3955:g:gNEAAOSws4Nh4594,False
526,679,OCPC GeForce GTX 1050 Ti 4GB GDDR5 Video Graphics Card OCVN1050TG4,2022-02-21,174.99,https://www.ebay.com/itm/175169678097?hash=item28c8ed2b11:g:U1QAAOSw4ORiE9dh,False
528,681,ASUS GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (PH-GTX1050TI-4G),2022-02-21,162.5,https://www.ebay.com/itm/403473503005?epid=18036427347&hash=item5df0e5131d:g:4kEAAOSwOhdiCqg5,False
529,682,"GIGABYTE Nvidia GeForce GTX 1050 TI Windforce OC 4GB GDDR5 Graphics Card, #164",2022-02-21,199.0,https://www.ebay.com/itm/185305345993?epid=18032167986&hash=item2b250f2fc9:g:nhAAAOSwNJpiEn0I,False
530,683,ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card (ZT-P10510A-10L),2022-02-21,147.5,https://www.ebay.com/itm/144417273346?epid=14026724690&hash=item219ff0b602:g:SFEAAOSw2lNiDUxU,False
531,684,ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card (ZT-P10510A-10L),2022-02-21,142.5,https://www.ebay.com/itm/185295446625?epid=14026724690&hash=item2b24782261:g:BysAAOSwmXxiCqR8,False
533,687,MSI (Nvidia) GTX 1050 Ti 4GB GDDR5 Graphics Card Overclocked (GTX1050TI4GTOC) ,2022-02-21,187.89,https://www.ebay.com/itm/304348128548?epid=22025879252&hash=item46dc8fe524:g:7gIAAOSwbldiAH0n,False
534,691,EVGA GeForce GTX 1050 Ti FTW Gaming ACX 3.0 (04G-P4-6258-KR),2022-02-20,199.0,https://www.ebay.com/itm/304364001346?epid=16028670613&hash=item46dd821842:g:Nf8AAOSw-kxiENKK,False
535,693,NVIDIA Geforce GTX 1050 ti 4 GB ,2022-02-20,128.02,https://www.ebay.com/itm/294812546515?hash=item44a43275d3:g:buYAAOSwt3Jh81ev,False
536,694,ASUS NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-02-20,150.0,https://www.ebay.com/itm/265554866240?epid=2255616274&hash=item3dd44db040:g:t-0AAOSwZDFh~t0v,False
537,695,Asus ROG Strix 4G Nvidia GTX 1050ti OC,2022-02-20,165.5,https://www.ebay.com/itm/284652327141?hash=item424699d0e5:g:u-UAAOSwjmdiCUtZ,False
538,696,PNY Geforce GTX 1050 TI 4GB,2022-02-20,142.5,https://www.ebay.com/itm/325048780544?hash=item4bae6ac700:g:msgAAOSwBdNiCZai,False
539,698,EVGA 04G-P4-6255-KR GeForce GTX 1050 TI SSC Gaming 4GB GDDR5 Graphics Card,2022-02-20,193.5,https://www.ebay.com/itm/393935122289?epid=19032163836&hash=item5bb85cef71:g:EHYAAOSwEpViCYXq,False
540,699,EVGA GeForce GTX 1050 Ti SSC GAMING 4GB GDDR5 Graphics Card (04G-P4-6255-KB),2022-02-20,155.0,https://www.ebay.com/itm/275166920923?epid=631607182&hash=item40113a00db:g:Fi0AAOSwvwBiCYJ~,False
541,700,GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-02-20,150.0,https://www.ebay.com/itm/384694248800?epid=5026512636&hash=item5991906560:g:-3oAAOSwgmFh7M8v,False
542,701,ASUS GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (PHGTX1050TI4G),2022-02-20,169.99,https://www.ebay.com/itm/224843945675?epid=18036427347&hash=item3459be56cb:g:2-sAAOSwWz5iBU2Y,False
543,702,GIGABYTE GeForce GTX 1050 TI 4GB GDDR5 Graphics Card,2022-02-20,173.5,https://www.ebay.com/itm/393935030804?epid=18032167986&hash=item5bb85b8a14:g:AWEAAOSwk9NiCWrD,False
544,703,EVGA Geforce GTX 1050 Ti video card,2022-02-20,162.5,https://www.ebay.com/itm/275166758837?hash=item40113787b5:g:dtEAAOSwVa9iCWJa,False
545,704,ASUS NVIDIA GEFORCE GTX 1050 Ti 4GB,2022-02-20,185.0,https://www.ebay.com/itm/125158280346?hash=item1d2403cc9a:g:GFUAAOSwJahiCtr4,False
546,705,MSI GEFORCE GTX 1050 TI 4GT OC 4GB GRAPHICS CARD *HAS NOT BEEN TESTED*,2022-02-20,160.0,https://www.ebay.com/itm/363735701591?hash=item54b0565857:g:OiIAAOSwV7hh~ETN,False
547,707,MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-02-20,200.0,https://www.ebay.com/itm/363734792544?epid=10021692240&hash=item54b0487960:g:E-UAAOSwc-piEHV4,False
548,708,MSI GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GTX1050TI4GOC),2022-02-20,141.0,https://www.ebay.com/itm/304356274127?epid=12021678942&hash=item46dd0c2fcf:g:CJwAAOSwgOJiCUmK,False
549,709,GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-02-20,190.0,https://www.ebay.com/itm/125141237451?epid=5026512636&hash=item1d22ffbecb:g:kV0AAOSw5~tiAtTU,False
550,710,ASUS NVIDIA GEFORCE GTX 1050 TI 4GB GDDR5 GAMING DESKTOP PC GRAPHICS CARD,2022-02-20,175.0,https://www.ebay.com/itm/334336687577?hash=item4dd804fdd9:g:CRQAAOSwI4ViEQZ3,False
553,713,EVGA GeForce GTX 1050 Ti P/N- 04G-P4-6251-KR 4GB GDDR5 Video Graphics Card,2022-02-20,199.99,https://www.ebay.com/itm/325056000445?hash=item4baed8f1bd:g:dDkAAOSwXvZh-FD8,False
554,714,evga geforce gtx 1050 ti gaming 4gb graphics card,2022-02-20,160.0,https://www.ebay.com/itm/325059651760?hash=item4baf10a8b0:g:yRUAAOSwPnBiEU0g,False
555,716,ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card (ZT-P10510A-10L),2022-02-20,174.5,https://www.ebay.com/itm/255379434657?epid=14026724690&hash=item3b75cceca1:g:Zg8AAOSwzABiBNN0,False
556,717,EVGA 04G-P4-6255-KR GeForce GTX 1050 TI SSC Gaming 4GB GDDR5 Graphics Card,2022-02-19,186.5,https://www.ebay.com/itm/165333385208?epid=19032163836&hash=item267ea33ff8:g:UH8AAOSwvpliCKQk,False
558,722,MSI GeForce GTX 1050 2GT OC 2GB - Excellent condition,2022-02-19,130.0,https://www.ebay.com/itm/304354118621?hash=item46dceb4bdd:g:0LoAAOSwj-hiBy83,False
559,723,MSI Nvidia GTX 1050ti 4GB OC Graphics Card GPU,2022-02-19,185.0,https://www.ebay.com/itm/275165647016?hash=item40112690a8:g:TqYAAOSwVORh~xX0,False
560,724,MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-02-19,153.5,https://www.ebay.com/itm/265546991184?epid=12021678942&hash=item3dd3d58650:g:WDYAAOSwGHhiCCau,False
561,725,evga 1050 ti,2022-02-19,135.0,https://www.ebay.com/itm/304355300121?hash=item46dcfd5319:g:3OUAAOSw1bBiCDP-,False
562,726,PNY GeForce GTX 1050 Ti 4GB GPU,2022-02-19,136.79,https://www.ebay.com/itm/373928713862?epid=2016432983&hash=item570fe35e86:g:hMIAAOSwduNiCBfV,False
563,727,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-02-19,148.5,https://www.ebay.com/itm/255383392088?epid=20003297363&hash=item3b76094f58:g:5tQAAOSwBNFh5fQi,False
564,728,ASUS GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (PHGTX1050TI4G),2022-02-19,180.0,https://www.ebay.com/itm/134028713945?epid=18036427347&hash=item1f34bbdfd9:g:bDcAAOSw6AJiEBRr,False
565,729,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-02-19,190.0,https://www.ebay.com/itm/234399405515?epid=20003297363&hash=item36934b15cb:g:jxEAAOSw~i1h9pJg,False
567,731,ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card (ZT-P10510A-10L),2022-02-19,165.0,https://www.ebay.com/itm/154858102212?epid=14026724690&hash=item240e431dc4:g:fVUAAOSwdTpiEC9c,False
568,732,ZOTAC GeForce GTX 1050 TI Mini 4gb,2022-02-19,170.0,https://www.ebay.com/itm/165343290001?hash=item267f3a6291:g:~4MAAOSwkbJiAcXH,False
569,734,ASUS NVIDIA GEFORCE GTX 1050 TI 4GB GDDR5 GAMING DESKTOP PC GRAPHICS CARD,2022-02-19,175.0,https://www.ebay.com/itm/334336078274?hash=item4dd7fbb1c2:g:CRQAAOSwI4ViEQZ3,False
570,735,ASUS NVIDIA GEFORCE GTX 1050 Ti 4GB,2022-02-19,185.0,https://www.ebay.com/itm/125149149821?hash=item1d23787a7d:g:GFUAAOSwJahiCtr4,False
572,739,EVGA GeForce GTX 1050 TI SC Gaming 4GB GDDR5 Graphics Card,2022-02-19,157.5,https://www.ebay.com/itm/304354884698?epid=20003297363&hash=item46dcf6fc5a:g:60IAAOSw3sZh9EUY,False
573,740,ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card (ZT-P10510A-10L),2022-02-19,165.0,https://www.ebay.com/itm/154856743361?epid=14026724690&hash=item240e2e61c1:g:fVUAAOSwdTpiEC9c,False
574,741,GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card NVIDIA OpenGL GVN105TD54GD,2022-02-18,173.5,https://www.ebay.com/itm/234417301613?epid=5026512636&hash=item36945c286d:g:VaMAAOSwekRiB0oP,False
575,742,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-02-18,190.0,https://www.ebay.com/itm/284660044176?epid=20003297363&hash=item42470f9190:g:n28AAOSwkbRiEFcQ,False
576,743,MSI NVIDIA GeForce GTX1050Ti 4GB DDR5 PCI-Express express Video Card 1050ti 1050,2022-02-18,137.5,https://www.ebay.com/itm/255388324936?hash=item3b76549448:g:6EQAAOSwZthiDAvb,False
577,744,GTX 1050 ti 4gb Japanese brand,2022-02-18,149.99,https://www.ebay.com/itm/115252128567?hash=item1ad58feb37:g:Yt4AAOSwN0xiC-HF,False
578,745,nvidia geforce gtx 1050 ti 4gb gddr5 graphics card,2022-02-18,147.5,https://www.ebay.com/itm/363724682165?hash=item54afae33b5:g:T6cAAOSwqrBiBwhE,False
580,747,MSI Gaming GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 ATX Video Card GTX,2022-02-18,152.5,https://www.ebay.com/itm/304354133442?epid=10021692240&hash=item46dceb85c2:g:qYkAAOSw~eBh~bKK,False
581,748,GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card Zotac,2022-02-18,150.0,https://www.ebay.com/itm/234428164932?epid=14026724690&hash=item369501eb44:g:KIMAAOSw1zddMi4f,False
583,752,EVGA 04G-P4-6255-KR GeForce GTX 1050 TI SSC Gaming 4GB GDDR5 Graphics Card,2022-02-18,190.0,https://www.ebay.com/itm/373927347647?epid=19032163836&hash=item570fce85bf:g:ZIEAAOSw5iJiBsFK,False
584,755,NVIDIA MSI GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GTX1050TI4GTOC),2022-02-18,190.0,https://www.ebay.com/itm/403475981140?hash=item5df10ae354:g:jFQAAOSwfvdiC95-,False
585,756,Zotac GeForce GTX 1050 Ti 4GB Mini,2022-02-18,147.5,https://www.ebay.com/itm/224836807748?epid=14026724690&hash=item3459516c44:g:eO8AAOSwTgBiApP2,False
587,758,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-02-17,190.0,https://www.ebay.com/itm/334334128996?epid=20003297363&hash=item4dd7ddf364:g:MygAAOSw6AJiDum7,False
590,762,Zotac geforce gtx 1050 ti 4gb 128 bit Graphics card,2022-02-17,142.5,https://www.ebay.com/itm/284643915226?hash=item42461975da:g:MnkAAOSwWfliAbUD,False
591,764,NVIDIA MSI GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GTX1050TI4GTOC),2022-02-17,153.5,https://www.ebay.com/itm/255390225072?epid=22025879252&hash=item3b767192b0:g:F4gAAOSwtUViDY4V,False
592,767,Colorful Nividia GeForce IGAME iGame1050Ti U-4GD5 Gaming Video Graphics Card,2022-02-17,129.99,https://www.ebay.com/itm/154852837286?hash=item240df2c7a6:g:y5QAAOSwADZiDW0Y,False
593,768,ASUS GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (PHGTX1050TI4G),2022-02-17,152.5,https://www.ebay.com/itm/224832026241?epid=18036427347&hash=item3459087681:g:2-sAAOSwWz5iBU2Y,False
594,769,NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics card,2022-02-17,150.0,https://www.ebay.com/itm/154851665846?hash=item240de0e7b6:g:t9EAAOSwHk5iDK2j,False
595,770,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-02-17,160.0,https://www.ebay.com/itm/125142353750?epid=20003297363&hash=item1d2310c756:g:uW4AAOSwlpdh-~9F,False
597,772,MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-02-17,147.5,https://www.ebay.com/itm/154839680680?epid=12021678942&hash=item240d2a06a8:g:vDMAAOSwW5Jh9xg0,False
599,774,ZOTAC GeForce GTX 1050 TI OC Edition 4gb Gddr5,2022-02-16,169.5,https://www.ebay.com/itm/175151657101?hash=item28c7da308d:g:B70AAOSwh0BiBKlM,False
600,775,ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card (ZT-P10510A-10L),2022-02-16,174.99,https://www.ebay.com/itm/234422836392?epid=14026724690&hash=item3694b09ca8:g:dqQAAOSwRath8dzL,False
601,776,EVGA Geforce GTX 1050 Ti video card,2022-02-16,155.0,https://www.ebay.com/itm/384737287898?hash=item5994211eda:g:X-MAAOSwVU5iDGq8,False
602,778,ASUS GeForce GTX 1050 Ti 4GB Phoenix Fan DVI-D HDMI DP 1.4 Gaming Graphics Card,2022-02-16,194.7,https://www.ebay.com/itm/325042299312?hash=item4bae07e1b0:g:dqMAAOSwukxiBITO,False
603,779,MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-02-16,169.99,https://www.ebay.com/itm/325054518259?hash=item4baec253f3:g:XZUAAOSwQoRiDbQ6,False
604,780,MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-02-16,144.5,https://www.ebay.com/itm/403461716953?epid=10021692240&hash=item5df0313bd9:g:k1cAAOSwAZpiBGah,False
605,781,"EVGA GeForce GTX 1050 TI 4GB, GDDR5 Graphics Card",2022-02-16,147.5,https://www.ebay.com/itm/154838464985?hash=item240d1779d9:g:GBgAAOSwH71iBE0D,False
606,782,"EVGA GeForce GTX 1050 Ti GAMING, 04G-P4-6251-KR, 4GB GDDR5, ACX 2.0 (Single Fan)",2022-02-16,149.0,https://www.ebay.com/itm/353890436493?hash=item526583858d:g:gmYAAOSwm75h~BF1,False
607,783,MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-02-16,145.0,https://www.ebay.com/itm/275170952377?epid=12021678942&hash=item40117784b9:g:tO4AAOSwIJpiDXBi,False
608,785,Asus PH-GTX1050TI-4G GeForce GTX 1050 Ti 4GB Phoenix Fan Edition Graphics Card,2022-02-16,185.0,https://www.ebay.com/itm/224841829184?epid=28031984310&hash=item34599e0b40:g:J3AAAOSwBhdh8xZF,False
609,786,GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-02-16,140.0,https://www.ebay.com/itm/373923785131?epid=5026512636&hash=item570f9829ab:g:9QUAAOSwZiliBCtS,False
611,788,GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card ,2022-02-16,175.0,https://www.ebay.com/itm/363728710970?epid=5026512636&hash=item54afebad3a:g:LPkAAOSwRYRiCyut,False
612,789,GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD) READ DESC,2022-02-16,160.0,https://www.ebay.com/itm/304358334846?epid=5026512636&hash=item46dd2ba17e:g:S5oAAOSwTqViCFzK,False
613,790,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-02-16,157.5,https://www.ebay.com/itm/294804957007?epid=20003297363&hash=item44a3bea74f:g:iIkAAOSwd0ViA~FQ,False
